Mês Ano,Área de atuação (Função),Subfunção,Valor Empenhado,Valor Liquidado,Valor Pago,Valor Restos a Pagar Pagos
mar.-22,21 - Organização agrária,127 - Ordenamento territorial,"764.677,93","206.772,28","225.369,39","322.959,54"
mar.-22,08 - Assistência social,241 - Assistência ao idoso,"65.858,85","2.760.210.101,02","2.764.739.300,20",0
mar.-22,19 - Ciência e Tecnologia,691 - Promoção comercial ,0,0,0,"5.761.622,89"
mar.-22,19 - Ciência e Tecnologia,131 - Comunicação social,0,0,0,"120.749,70"
mar.-22,07 - Relações exteriores,573 - Difusão do conhecimento científico e tecnológico,"554.891,83","295.516,21","290.682,72","25.891,81"
mar.-22,10 - Saúde,572 - Desenvolvimento tecnológico e engenharia,"14.740.351,85","16.309.833,56","14.559.833,56","39.103.974,55"
mar.-22,05 - Defesa nacional,183 - Informação e inteligência,"841.141,68","206.833,99","248.666,32","144.010,77"
mar.-22,08 - Assistência social,242 - Assistência ao portador de deficiência,"-22.717.272,66","3.458.344.925,85","3.508.354.993,20",0
mar.-22,15 - Urbanismo,482 - Habitação urbana,0,0,0,"80.017,32"
mar.-22,26 - Transporte,784 - Transporte hidroviário,"26.395.652,41","17.615,68","17.615,68","13.023.345,49"
mar.-22,10 - Saúde,846 - Outros encargos especiais,"25.000.000,00","82.017.661,46","82.016.465,38","5.646,30"
mar.-22,09 - Previdência social,092 - Representação judicial e extrajudicial,"877.100,46","2.931.567,07","2.820.549,81","713.651,66"
mar.-22,09 - Previdência social,301 - Atenção básica,"2.149.042,97","21.283.814,28","20.878.334,03","667.440,88"
mar.-22,22 - Indústria,661 - Promoção industrial,"15.600,00","148.723,56","148.690,43","693.553,76"
mar.-22,08 - Assistência social,243 - Assistência à criança e ao adolescente,"-39.946.380,93","39.856.737,67","39.856.737,67","32.394.030,68"
mar.-22,13 - Cultura,301 - Atenção básica,"216.508,99","1.733.728,19","1.775.815,62",0
mar.-22,05 - Defesa nacional,812 - Desporto comunitário,"2.100,00","2.100,00",0,"1.125.024,14"
mar.-22,20 - Agricultura,301 - Atenção básica,"16.390.455,61","29.111.476,76","22.921.954,18","6.497.824,96"
mar.-22,02 - Judiciária,032 - Controle externo,"363.355,01","4.600,00","4.600,00",0
mar.-22,16 - Habitação,451 - infra-estrutura urbana,0,0,0,"4.663.115,13"
mar.-22,20 - Agricultura,609 - Defesa agropecuária,"3.652.596,95","307.269,69","565.425,91","2.227.327,84"
mar.-22,05 - Defesa nacional,131 - Comunicação social,"229.409,20",0,0,"147.139,90"
mar.-22,09 - Previdência social,665 - Normalização e qualidade,"32.271.754,28","20.876.323,08","17.545.587,92",0
mar.-22,11 - Trabalho,126 - Tecnologia da informação,"8.956.288,21","4.722,89","4.722,89",0
mar.-22,04 - Administração,"391 - Patrimônio histórico, artístico e arqueológico","1.968.344,95","2.069.629,50","2.015.372,46","2.411.381,51"
mar.-22,06 - Segurança pública,301 - Atenção básica,"3.360.568,62","28.979.891,21","28.446.824,75","117.052,22"
mar.-22,04 - Administração,183 - Informação e inteligência,"663.260,22","4.025.963,10","3.970.287,75","2.424.933,98"
mar.-22,10 - Saúde,573 - Difusão do conhecimento científico e tecnológico,"2.271.726,57","2.785.465,51","2.317.067,86","1.061.097,70"
mar.-22,28 - Encargos especiais,845 - Outras transferências,"4.604.390.850,17","24.120.051.870,60","24.086.511.440,39","505.583.689,17"
mar.-22,04 - Administração,092 - Representação judicial e extrajudicial,"32.234.894,90","14.686.711,58","14.795.747,81","14.513.985,51"
mar.-22,22 - Indústria,333 - Empregabilidade,0,0,0,"1.274.469,84"
mar.-22,22 - Indústria,665 - Normalização e qualidade,"584.144,96","403.833,11","423.668,79","377.320,57"
mar.-22,07 - Relações exteriores,691 - Promoção comercial ,"374.253,31","340.886,35","340.886,35","177.509,44"
mar.-22,20 - Agricultura,691 - Promoção comercial ,"2.852.722,67","2.401.772,44","2.827.633,13","889.885,74"
mar.-22,18 - Gestão ambiental,543 - Recuperação de áreas degradadas,"135.290,71","30.360,78","22.507,07","25.974,39"
mar.-22,12 - Educação,846 - Outros encargos especiais,"148.610.463,84","606.343.018,80","600.056.239,67",0
mar.-22,19 - Ciência e Tecnologia,572 - Desenvolvimento tecnológico e engenharia,"145.259.671,43","66.663.225,78","63.364.824,07","18.245.345,95"
mar.-22,04 - Administração,846 - Outros encargos especiais,"97.231.001,05","177.671.291,03","178.442.224,23","43.644,84"
mar.-22,19 - Ciência e Tecnologia,573 - Difusão do conhecimento científico e tecnológico,"27.284,87","9.004,65","12.255,49","3.666.415,33"
mar.-22,10 - Saúde,126 - Tecnologia da informação,"16.329.931,50","10.596.489,44","4.198.393,31","12.192.778,81"
mar.-22,18 - Gestão ambiental,125 - Normatização e fiscalização,"13.630.253,80","12.723.969,26","11.663.226,94","6.146.225,61"
mar.-22,25 - Energia,752 - Energia elétrica,"1.125.066,34","1.447.062,84","357.223,71","1.504.700,10"
mar.-22,14 - Direitos da cidadania,846 - Outros encargos especiais,0,"5.973.043,28","5.973.043,28",0
mar.-22,17 - Saneamento,512 - Saneamento básico urbano,"77.514.364,97","26.385.017,88","26.385.017,88","9.748.959,23"
mar.-22,20 - Agricultura,607 - Irrigação,"45.257,46","11.275.155,55","11.710.470,71","10.281.587,18"
mar.-22,04 - Administração,129 - Administração de receitas,"34.717.462,00","31.629.361,54","31.629.361,54","4.272.230,31"
mar.-22,27 - Desporto e lazer,811 - Desporto de rendimento,"1.279.855,14","6.052.727,19","3.353.349,29","15.432.675,19"
mar.-22,04 - Administração,123 - Administração financeira,"6.057.261,22","129.435,26","209.504,58","181.023,84"
mar.-22,25 - Energia,125 - Normatização e fiscalização,"4.625.547,33","2.887.622,16","3.555.954,00","5.896.946,59"
mar.-22,28 - Encargos especiais,844 - Serviço da dívida externa,"727.038.273,74","727.038.273,74","727.038.273,74",0
mar.-22,22 - Indústria,301 - Atenção básica,"4.962.985,68","7.369.410,69","6.098.206,37","65.633,75"
mar.-22,07 - Relações exteriores,128 - Formação de recursos humanos,"141.052,74","87.839,65","88.713,36",0
mar.-22,08 - Assistência social,306 - Alimentação e nutrição,"1.536.142,00","4.942,48","33.068,92","20.387.852,88"
mar.-22,10 - Saúde,305 - Vigilância epidemiológica ,"1.240.238.577,58","1.209.234.722,81","1.088.639.073,34","296.108.951,72"
mar.-22,12 - Educação,847 - Transferências para a educação básica,"489.881.705,00","2.221.807.694,13","2.221.807.694,13","4.695.600,00"
mar.-22,05 - Defesa nacional,572 - Desenvolvimento tecnológico e engenharia,"-12.382.082,37","3.414.174,34","3.548.518,33","15.351.627,57"
mar.-22,10 - Saúde,303 - Suporte profilático e terapêutico,"1.429.407.721,74","829.115.589,65","759.852.336,64","817.123.811,17"
mar.-22,26 - Transporte,783 - Transporte ferroviário,"6.517.889,71","1.366.884,95","1.408.654,66","20.841.336,62"
mar.-22,05 - Defesa nacional,542 - Controle ambiental,"612.503,25","436.815,22","428.377,53","2.963.885,05"
mar.-22,20 - Agricultura,541 - Preservação e conservação ambiental,"19.776,60","31.615,31","31.520,12","5.342,66"
mar.-22,26 - Transporte,781 - Transporte aéreo,"2.959.174,15","1.895.321,70","1.850.273,08","7.052.570,58"
mar.-22,04 - Administração,128 - Formação de recursos humanos,"192.206,07","81.773,06","75.032,77","204.061,38"
mar.-22,19 - Ciência e Tecnologia,662 - Produção industrial,"6.585.203,40","2.697.272,48","2.319.068,26","8.273.562,16"
mar.-22,08 - Assistência social,125 - Normatização e fiscalização,"166.341,08","221.184,18","198.611,60","439,16"
mar.-22,15 - Urbanismo,128 - Formação de recursos humanos,0,"12.550,00","12.550,00","128.336,28"
mar.-22,10 - Saúde,511 - Saneamento básico rural,"4.593.693,80","2.409.900,93","1.136.200,38","13.225.971,47"
mar.-22,25 - Energia,301 - Atenção básica,"17.562,21","2.133.162,85","2.098.429,34","2.505,32"
mar.-22,11 - Trabalho,125 - Normatização e fiscalização,"1.547.992,52","823.161,20","787.283,53","513.902,96"
mar.-22,04 - Administração,662 - Produção industrial,"3.371.615,46","3.162.027,13","3.093.090,28","1.403.796,52"
mar.-22,13 - Cultura,392 - Difusão cultural,"1.780.780,65","6.951.496,91","4.757.462,48","4.665.493,82"
mar.-22,12 - Educação,367 - Educação especial,"1.519.209,59","2.168.409,85","1.856.485,35","1.327.108,04"
mar.-22,02 - Judiciária,061 - Ação judiciária,"294.348,89","290.928,89","290.928,89","221.704,73"
mar.-22,03 - Essencial à justiça,092 - Representação judicial e extrajudicial,"29.298.643,89","26.878.167,23","26.090.079,08","2.317.789,51"
mar.-22,24 - Comunicações,122 - Administração geral,"89.573.536,20","68.648.947,27","77.544.415,53","3.897.509,43"
mar.-22,24 - Comunicações,125 - Normatização e fiscalização,"1.357.273,15","973.381,96","960.645,62","7.117.508,86"
mar.-22,05 - Defesa nacional,212 - Cooperação internacional,"552.986,51","441.800,13","434.267,13","733.802,08"
mar.-22,10 - Saúde,"391 - Patrimônio histórico, artístico e arqueológico","624.027,35","1.800.854,55","1.120.233,32","506.525,07"
mar.-22,14 - Direitos da cidadania,122 - Administração geral,"28.733.787,37","28.687.113,23","30.540.874,44","11.794.096,97"
mar.-22,12 - Educação,306 - Alimentação e nutrição,"-183.275.893,12","314.783.599,02","314.634.244,58","3.509.272,97"
mar.-22,14 - Direitos da cidadania,423 - Assistência aos povos indígenas,"1.338.507,51","570.040,84","581.245,12","8.135.510,91"
mar.-22,26 - Transporte,121 - Planejamento e orçamento,"-15.991.172,22","181.644,03","230.055,44","12.002.258,54"
mar.-22,04 - Administração,126 - Tecnologia da informação,"64.182.915,15","20.689.661,35","19.848.324,72","246.442.041,48"
mar.-22,10 - Saúde,128 - Formação de recursos humanos,"34.120.845,64","90.606.790,80","117.837.423,17","6.213.159,61"
mar.-22,25 - Energia,122 - Administração geral,"1.459.303,61","55.188.840,80","53.006.371,65","3.732.028,07"
mar.-22,04 - Administração,124 - Controle interno,"6.912.188,68","7.300.073,95","6.835.125,44","810.910,32"
mar.-22,12 - Educação,573 - Difusão do conhecimento científico e tecnológico,"1.058.165,80","-909.672,67","-909.672,67","8.125.330,65"
mar.-22,14 - Direitos da cidadania,"422 - Direitos individuais, coletivos e difusos","16.767.932,70","5.774.066,02","5.165.841,30","43.009.297,74"
mar.-22,05 - Defesa nacional,722 - Telecomunicações,"30.136,50","32.415,92","32.415,92","1.329.304,89"
mar.-22,22 - Indústria,122 - Administração geral,"54.951.874,78","93.310.086,43","106.312.385,49","3.022.814,97"
mar.-22,10 - Saúde,125 - Normatização e fiscalização,"1.191.050,73","1.055.062,58","1.050.558,46","560.203,83"
mar.-22,05 - Defesa nacional,151 - Defesa aérea,"849.418.329,28","121.833.754,13","99.770.623,22","170.549.987,02"
mar.-22,19 - Ciência e Tecnologia,541 - Preservação e conservação ambiental,"60.000,00","57.748,02","57.748,02","183.188,85"
mar.-22,25 - Energia,572 - Desenvolvimento tecnológico e engenharia,"4.893.136,18","1.437.472,61","2.030.779,02","1.568.836,98"
mar.-22,21 - Organização agrária,122 - Administração geral,"22.181.054,27","41.312.315,97","40.622.013,49","9.095.791,86"
mar.-22,09 - Previdência social,271 - Previdência básica,"124.650.621.663,28","59.737.975.433,70","59.978.484.662,51","490.781,51"
mar.-22,24 - Comunicações,722 - Telecomunicações,"35.495.695,07","30.582.322,42","32.365.021,04","1.296.507,17"
mar.-22,07 - Relações exteriores,301 - Atenção básica,"27.668.595,50","41.496.843,03","41.507.962,59",0
mar.-22,07 - Relações exteriores,331 - Proteção e benefícios ao trabalhador,"2.704.707,59","3.090.700,76","3.090.700,76",0
mar.-22,23 - Comércio e serviços,693 - Comércio exterior,"153.000,00","21.016.906,36","20.996.269,08","7.577,60"
mar.-22,22 - Indústria,125 - Normatização e fiscalização,"24.599.909,39","25.740.049,98","39.045.092,27","224.772,45"
mar.-22,28 - Encargos especiais,846 - Outros encargos especiais,"638.080.612,97","4.384.415.648,38","4.359.135.104,75","312.379.082,61"
mar.-22,13 - Cultura,"391 - Patrimônio histórico, artístico e arqueológico","8.062.115,98","3.254.493,44","22.158,76","2.846.706,63"
mar.-22,21 - Organização agrária,363 - Ensino profissional,"832.498,19","1.437,09","1.437,09","460.166,07"
mar.-22,20 - Agricultura,573 - Difusão do conhecimento científico e tecnológico,"3.528.194,05","946.124,61","1.036.319,94","1.566.364,04"
mar.-22,20 - Agricultura,605 - Abastecimento,"28.026.946,46","297.926.727,30","297.899.448,23","72.756.686,04"
mar.-22,15 - Urbanismo,453 - Transportes coletivos urbanos,"67.241.479,47","27.191.181,94","27.183.548,48","19.689.750,73"
mar.-22,06 - Segurança pública,421 - Custódia e reintegração social,"31.832.152,09","3.924.735,23","3.545.187,39","3.320.408,66"
mar.-22,26 - Transporte,782 - Transporte rodoviário,"478.392.898,13","127.937.896,42","57.939.803,26","327.754.466,92"
mar.-22,14 - Direitos da cidadania,125 - Normatização e fiscalização,"4.099.989,67","667.864,56","681.308,89","1.642.715,48"
mar.-22,10 - Saúde,512 - Saneamento básico urbano,"787.619,07","174.459,08","174.870,71","19.981.251,75"
mar.-22,26 - Transporte,122 - Administração geral,"105.326.989,10","141.849.858,12","137.480.505,26","28.312.650,77"
mar.-22,05 - Defesa nacional,368 - Educação básica,"3.182.743,30","433.001,11","99.375,83","812.657,92"
mar.-22,04 - Administração,125 - Normatização e fiscalização,"15.798.424,64","10.880.663,90","10.570.191,25","8.453.860,15"
mar.-22,11 - Trabalho,122 - Administração geral,"10.385.686,11","178.392.015,97","180.373.641,13","5.033.903,41"
mar.-22,20 - Agricultura,572 - Desenvolvimento tecnológico e engenharia,"10.151.828,88","3.816.354,06","2.825.762,07","19.908.953,09"
mar.-22,05 - Defesa nacional,128 - Formação de recursos humanos,"9.801.472,35","3.631.679,58","2.092.200,81","4.902.422,74"
mar.-22,18 - Gestão ambiental,544 - Recursos hídricos,"63.374.426,83","24.011.423,89","13.408.763,50","99.219.995,95"
mar.-22,05 - Defesa nacional,302 - Assistência hospitalar e ambulatorial,"1.885.344,49","2.579.101,63","2.265.872,24","1.279.858,46"
mar.-22,05 - Defesa nacional,244 - Assistência comunitária,"317.998,52","8.451,00","8.451,00","61.737.228,13"
mar.-22,05 - Defesa nacional,333 - Empregabilidade,"346.983,46","33.174,45","3.294,00","162.298,70"
mar.-22,05 - Defesa nacional,482 - Habitação urbana,"861.142,67","6.187.486,46","6.008.614,34","13.806.431,52"
mar.-22,06 - Segurança pública,181 - Policiamento,"160.141.955,41","77.974.671,87","74.067.505,33","126.292.506,44"
mar.-22,18 - Gestão ambiental,542 - Controle ambiental,"2.110.816,26","1.698.690,11","1.834.346,46","1.467.761,21"
mar.-22,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,"35.330.340,25","31.372.868,30","28.956.764,38","35.220.183,79"
mar.-22,19 - Ciência e Tecnologia,571 - Desenvolvimento científico,"398.586.949,10","266.249.571,83","75.988.708,62","94.677.012,07"
mar.-22,15 - Urbanismo,122 - Administração geral,"54.543.366,83","56.400.662,87","55.540.830,60","248.237,58"
mar.-22,25 - Energia,121 - Planejamento e orçamento,"2.461,79","69.174,24","43.855,88","345.000,00"
mar.-22,18 - Gestão ambiental,122 - Administração geral,"33.827.583,64","90.616.999,74","89.659.240,83","11.502.533,36"
mar.-22,19 - Ciência e Tecnologia,122 - Administração geral,"30.331.060,94","136.260.538,46","134.042.829,43","13.250.565,50"
mar.-22,04 - Administração,121 - Planejamento e orçamento,"55.397.939,66","15.209.606,79","15.435.351,58","3.464.073,05"
mar.-22,19 - Ciência e Tecnologia,301 - Atenção básica,"3.355.461,16","9.448.363,14","8.427.090,88","1.872.769,00"
mar.-22,04 - Administração,122 - Administração geral,"629.387.543,50","1.487.216.378,08","1.500.449.691,80","67.217.112,61"
mar.-22,22 - Indústria,663 - Mineração,"4.031.814,66","2.938.385,92","1.345.858,74","1.942.089,60"
mar.-22,09 - Previdência social,272 - Previdência do regime estatutário,"2.063.376.370,84","7.506.097.060,77","7.601.387.750,12","14.873,49"
mar.-22,07 - Relações exteriores,392 - Difusão cultural,"2.896.307,65","3.037.203,71","3.056.271,59","338.676,76"
mar.-22,22 - Indústria,127 - Ordenamento territorial,"492.512,64","648.072,82","562.689,39","213.293,95"
mar.-22,12 - Educação,368 - Educação básica,"3.572.100.629,21","3.673.440.927,34","3.672.893.031,20","199.527.943,84"
mar.-22,05 - Defesa nacional,125 - Normatização e fiscalização,"11.663.359,59","2.612.959,21","1.511.397,91","5.223.066,97"
mar.-22,10 - Saúde,302 - Assistência hospitalar e ambulatorial,"930.613.914,81","4.692.099.991,60","4.667.471.542,27","433.553.898,04"
mar.-22,22 - Indústria,126 - Tecnologia da informação,"1.311.936,61","505.134,27","455.347,15","165.090,44"
mar.-22,10 - Saúde,301 - Atenção básica,"3.339.044.161,19","2.470.158.838,41","2.478.401.300,91","408.722.557,93"
mar.-22,21 - Organização agrária,631 - Reforma agrária,"31.921.233,75","31.833.607,46","31.811.673,35","15.160.326,25"
mar.-22,18 - Gestão ambiental,541 - Preservação e conservação ambiental,"-2.065.461,08","6.792.692,52","6.473.010,97","3.777.473,32"
mar.-22,08 - Assistência social,244 - Assistência comunitária,"438.693.464,59","7.696.555.627,45","7.696.591.395,45","913.606.351,45"
mar.-22,20 - Agricultura,608 - Promoção da produção agropecuária,"10.102.003,72","205.095.922,83","204.859.266,77","191.412.367,03"
mar.-22,05 - Defesa nacional,363 - Ensino profissional,"4.248.932,12","2.128.668,62","1.621.832,69","1.755.226,24"
mar.-22,04 - Administração,301 - Atenção básica,"44.842.884,71","73.448.995,69","73.784.029,10","2.157.912,91"
mar.-22,07 - Relações exteriores,122 - Administração geral,"97.213.221,17","117.172.422,71","120.050.575,63","5.628.375,12"
mar.-22,22 - Indústria,544 - Recursos hídricos,"377.551,60","211.286,41","129.837,33","245.364,54"
